movieId,title,genres,year,rating_avg,rating_count,rating_std,title_clean,genre_count,popularity_category,decade
28,Persuasion (1995),Romance,1995,4.055865921787709,179.0,0.8722994949490288,Persuasion,1,Popular,1990
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,1995,4.062034739454094,403.0,0.9968222288874267,"City of Lost Children, The",2,Blockbuster,1990
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,1995,3.6486486486486487,74.0,1.012692497276071,Shanghai Triad (Yao a yao yao dao waipo qiao),1,Popular,1990
31,Dangerous Minds (1995),Drama,1995,3.1134751773049647,141.0,0.9643072908389454,Dangerous Minds,1,Popular,1990
32,Twelve Monkeys (1995),Drama|Sci-Fi,1995,3.945731303772336,1511.0,0.9641075092249459,Twelve Monkeys,2,Blockbuster,1990
33,Wings of Courage (1995),Adventure|Romance,1995,3.0,4.0,0.816496580927726,Wings of Courage,2,Niche,1990
34,Babe (1995),Children's|Comedy|Drama,1995,3.8914905768132497,1751.0,1.0379604202733412,Babe,3,Blockbuster,1990
35,Carrington (1995),Drama|Romance,1995,3.3142857142857145,70.0,0.9095763808205355,Carrington,2,Popular,1990
36,Dead Man Walking (1995),Drama,1995,3.9579741379310347,928.0,0.8673391661304671,Dead Man Walking,1,Blockbuster,1990
37,Across the Sea of Time (1995),Documentary,1995,3.5,8.0,1.4142135623730951,Across the Sea of Time,1,Niche,1990
38,It Takes Two (1995),Comedy,1995,2.8214285714285716,28.0,1.4670093394782469,It Takes Two,1,Moderate,1990
39,Clueless (1995),Comedy|Romance,1995,3.6233480176211454,1362.0,0.9636209925947655,Clueless,2,Blockbuster,1990
40,"Cry, the Beloved Country (1995)",Drama,1995,3.933333333333333,30.0,0.8683449709106094,"Cry, the Beloved Country",1,Moderate,1990
41,Richard III (1995),Drama|War,1995,3.958677685950413,242.0,0.8388561092530333,Richard III,2,Blockbuster,1990
42,Dead Presidents (1995),Action|Crime|Drama,1995,2.8687782805429864,221.0,1.0206828599604436,Dead Presidents,3,Blockbuster,1990
43,Restoration (1995),Drama,1995,3.4457831325301207,166.0,0.9309885531072841,Restoration,1,Popular,1990
44,Mortal Kombat (1995),Action|Adventure,1995,2.787781350482315,311.0,1.0503356900132403,Mortal Kombat,2,Blockbuster,1990
45,To Die For (1995),Comedy|Drama,1995,3.4246323529411766,544.0,1.0035938427645765,To Die For,2,Blockbuster,1990
46,How to Make an American Quilt (1995),Drama|Romance,1995,3.108433734939759,166.0,0.9724950502984868,How to Make an American Quilt,2,Popular,1990
47,Seven (Se7en) (1995),Crime|Thriller,1995,4.106420404573439,1137.0,0.9392287493081478,Seven (Se7en),2,Blockbuster,1990
48,Pocahontas (1995),Animation|Children's|Musical|Romance,1995,2.9764397905759163,382.0,1.0973458292939022,Pocahontas,4,Blockbuster,1990
49,When Night Is Falling (1995),Drama|Romance,1995,3.740740740740741,27.0,0.9842057552468227,When Night Is Falling,2,Moderate,1990
50,"Usual Suspects, The (1995)",Crime|Thriller,1995,4.517106001121705,1783.0,0.7488218456658821,"Usual Suspects, The",2,Blockbuster,1990
51,Guardian Angel (1994),Action|Drama|Thriller,1994,,,,Guardian Angel,3,,1990
52,Mighty Aphrodite (1995),Comedy,1995,3.640371229698376,431.0,0.9140474017061119,Mighty Aphrodite,1,Blockbuster,1990
53,Lamerica (1994),Drama,1994,4.75,8.0,0.46291004988627593,Lamerica,1,Niche,1990
54,"Big Green, The (1995)",Children's|Comedy,1995,2.5609756097560976,41.0,1.1191242220550157,"Big Green, The",2,Moderate,1990
55,Georgia (1995),Drama,1995,3.066666666666667,45.0,1.1946852000726917,Georgia,1,Moderate,1990
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,1995,2.0,9.0,1.3228756555322954,Kids of the Round Table,3,Niche,1990
57,Home for the Holidays (1995),Drama,1995,3.404040404040404,99.0,1.0093359295888649,Home for the Holidays,1,Popular,1990
58,"Postino, Il (The Postman) (1994)",Drama|Romance,1994,4.093812375249501,501.0,0.8973191387274358,"Postino, Il (The Postman)",2,Blockbuster,1990
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,1995,2.75,8.0,1.3887301496588271,"Confessional, The (Le Confessionnal)",2,Niche,1990
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,1995,3.212885154061625,357.0,0.9969345265645617,"Indian in the Cupboard, The",3,Blockbuster,1990
61,Eye for an Eye (1996),Drama|Thriller,1996,3.0,67.0,0.937436866561092,Eye for an Eye,2,Popular,1990
62,Mr. Holland's Opus (1995),Drama,1995,3.6968576709796674,541.0,1.014966390650144,Mr. Holland's Opus,1,Blockbuster,1990
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,1996,2.855855855855856,111.0,1.1106660315229933,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1,Popular,1990
64,Two if by Sea (1996),Comedy|Romance,1996,2.2658227848101267,79.0,0.901691583515056,Two if by Sea,2,Popular,1990
65,Bio-Dome (1996),Comedy,1996,2.062937062937063,143.0,1.0760961212680833,Bio-Dome,1,Popular,1990
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,1996,1.6701030927835052,97.0,0.8505102571953508,Lawnmower Man 2: Beyond Cyberspace,2,Popular,1990
67,Two Bits (1995),Drama,1995,3.25,4.0,0.9574271077563381,Two Bits,1,Niche,1990
68,French Twist (Gazon maudit) (1995),Comedy|Romance,1995,3.45,60.0,0.8718769933456344,French Twist (Gazon maudit),2,Popular,1990
69,Friday (1995),Comedy,1995,3.6551724137931036,319.0,1.0371540728401616,Friday,1,Blockbuster,1990
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,1996,3.1564551422319473,914.0,1.1787767782524565,From Dusk Till Dawn,5,Blockbuster,1990
71,Fair Game (1995),Action,1995,2.1041666666666665,96.0,1.051106351138413,Fair Game,1,Popular,1990
72,Kicking and Screaming (1995),Comedy|Drama,1995,3.6344086021505375,93.0,1.0507238316322618,Kicking and Screaming,2,Popular,1990
73,"Misérables, Les (1995)",Drama|Musical,1995,3.8169642857142856,224.0,1.023262030261688,"Misérables, Les",2,Blockbuster,1990
74,Bed of Roses (1996),Drama|Romance,1996,2.975,120.0,1.0959244591522117,Bed of Roses,2,Popular,1990
75,Big Bully (1996),Comedy|Drama,1996,1.9166666666666667,12.0,1.0836246694508316,Big Bully,2,Moderate,1990
76,Screamers (1995),Sci-Fi|Thriller,1995,2.853932584269663,178.0,1.031159314632131,Screamers,2,Popular,1990
77,Nico Icon (1995),Documentary,1995,3.764705882352941,34.0,0.8186768159996095,Nico Icon,1,Moderate,1990
78,"Crossing Guard, The (1995)",Drama,1995,3.26,50.0,1.0654116766848047,"Crossing Guard, The",1,Moderate,1990
79,"Juror, The (1996)",Drama|Thriller,1996,2.6052631578947367,114.0,1.001047425367144,"Juror, The",2,Popular,1990
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,1995,3.826923076923077,52.0,0.7851852247107509,"White Balloon, The (Badkonake Sefid )",1,Popular,1990
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,1995,3.1626506024096384,166.0,1.129785267167494,Things to Do in Denver when You're Dead,3,Popular,1990
82,Antonia's Line (Antonia) (1995),Drama,1995,3.8764044943820224,89.0,1.0640854451241335,Antonia's Line (Antonia),1,Popular,1990
83,Once Upon a Time... When We Were Colored (1995),Drama,1995,3.696969696969697,33.0,0.8472325715546059,Once Upon a Time... When We Were Colored,1,Moderate,1990
84,Last Summer in the Hamptons (1995),Comedy|Drama,1995,3.0952380952380953,21.0,1.2611408289624877,Last Summer in the Hamptons,2,Moderate,1990
85,Angels and Insects (1995),Drama|Romance,1995,3.402061855670103,194.0,0.9938650549493064,Angels and Insects,2,Popular,1990
86,White Squall (1996),Adventure|Drama,1996,3.3940677966101696,236.0,0.9325136355520188,White Squall,2,Blockbuster,1990
87,Dunston Checks In (1996),Children's|Comedy,1996,2.210526315789474,76.0,1.0239243393100779,Dunston Checks In,2,Popular,1990
88,Black Sheep (1996),Comedy,1996,2.9427083333333335,192.0,1.0594125401334327,Black Sheep,1,Popular,1990
89,Nick of Time (1995),Action|Thriller,1995,3.074235807860262,229.0,0.8878764120631533,Nick of Time,2,Blockbuster,1990
90,"Journey of August King, The (1995)",Drama,1995,3.6666666666666665,6.0,1.0327955589886444,"Journey of August King, The",1,Niche,1990
92,Mary Reilly (1996),Drama|Thriller,1996,2.340909090909091,88.0,1.015810232485454,Mary Reilly,2,Popular,1990
93,Vampire in Brooklyn (1995),Comedy|Romance,1995,2.235955056179775,89.0,0.9655718031550053,Vampire in Brooklyn,2,Popular,1990
94,Beautiful Girls (1996),Drama,1996,3.7252747252747254,182.0,0.9698884604770278,Beautiful Girls,1,Popular,1990
95,Broken Arrow (1996),Action|Thriller,1996,2.876175548589342,638.0,1.0401801168887694,Broken Arrow,2,Blockbuster,1990
96,In the Bleak Midwinter (1995),Comedy,1995,3.923076923076923,13.0,0.8623164985025762,In the Bleak Midwinter,1,Moderate,1990
97,"Hate (Haine, La) (1995)",Drama,1995,3.75,44.0,1.2598449517006372,"Hate (Haine, La)",1,Moderate,1990
98,Shopping (1994),Action|Thriller,1994,2.0,6.0,0.6324555320336759,Shopping,2,Niche,1990
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,1995,3.46,50.0,0.97331749125119,Heidi Fleiss: Hollywood Madam,1,Moderate,1990
100,City Hall (1996),Drama|Thriller,1996,3.0625,128.0,0.9618715352861321,City Hall,2,Popular,1990
101,Bottle Rocket (1996),Comedy,1996,3.869565217391304,253.0,0.9187112526629333,Bottle Rocket,1,Blockbuster,1990
102,Mr. Wrong (1996),Comedy,1996,1.8166666666666667,60.0,0.9295828600965655,Mr. Wrong,1,Popular,1990
103,Unforgettable (1996),Thriller,1996,3.212121212121212,33.0,1.082750425928563,Unforgettable,1,Moderate,1990
104,Happy Gilmore (1996),Comedy,1996,3.526392961876833,682.0,1.1496184176269804,Happy Gilmore,1,Blockbuster,1990
105,"Bridges of Madison County, The (1995)",Drama|Romance,1995,3.2325581395348837,387.0,1.1093920374937623,"Bridges of Madison County, The",2,Blockbuster,1990
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,1994,3.5833333333333335,12.0,1.5050420310248864,Nobody Loves Me (Keiner liebt mich),2,Moderate,1990
107,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,1996,3.1484375,256.0,1.106769499710846,Muppet Treasure Island,4,Blockbuster,1990
108,Catwalk (1995),Documentary,1995,2.857142857142857,7.0,1.5735915849388864,Catwalk,1,Niche,1990
109,Headless Body in Topless Bar (1995),Comedy,1995,,,,Headless Body in Topless Bar,1,,1990
110,Braveheart (1995),Action|Drama|War,1995,4.234957020057307,2443.0,0.9293500477516424,Braveheart,3,Blockbuster,1990
111,Taxi Driver (1976),Drama|Thriller,1976,4.183870967741935,1240.0,0.884845699719571,Taxi Driver,2,Blockbuster,1970
112,Rumble in the Bronx (1995),Action|Adventure|Crime,1995,3.443859649122807,570.0,0.9492421440840716,Rumble in the Bronx,3,Blockbuster,1990
113,Before and After (1996),Drama|Mystery,1996,2.981132075471698,53.0,0.8877492290951713,Before and After,2,Popular,1990
114,Margaret's Museum (1995),Drama,1995,3.090909090909091,11.0,0.9438798074485389,Margaret's Museum,1,Moderate,1990
115,Happiness Is in the Field (1995),Comedy,1995,,,,Happiness Is in the Field,1,,1990
116,Anne Frank Remembered (1995),Documentary,1995,4.097560975609756,41.0,1.0909829982355475,Anne Frank Remembered,1,Moderate,1990
117,"Young Poisoner's Handbook, The (1995)",Crime,1995,3.632911392405063,79.0,0.787355443628949,"Young Poisoner's Handbook, The",1,Popular,1990
118,If Lucy Fell (1996),Comedy|Romance,1996,3.073529411764706,68.0,1.123908113185073,If Lucy Fell,2,Popular,1990
119,"Steal Big, Steal Little (1995)",Comedy,1995,2.4615384615384617,13.0,1.1982893790305562,"Steal Big, Steal Little",1,Moderate,1990
120,Race the Sun (1996),Drama,1996,2.6666666666666665,3.0,0.5773502691896258,Race the Sun,1,Niche,1990
121,"Boys of St. Vincent, The (1993)",Drama,1993,4.054054054054054,37.0,0.6644105970267492,"Boys of St. Vincent, The",1,Moderate,1990
122,Boomerang (1992),Comedy|Romance,1992,2.768041237113402,194.0,0.9725823104613281,Boomerang,2,Popular,1990
123,Chungking Express (1994),Drama|Mystery|Romance,1994,3.869565217391304,115.0,1.0473168652912153,Chungking Express,3,Popular,1990
124,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,1995,3.2142857142857144,14.0,1.1883130530663677,"Star Maker, The (Uomo delle stelle, L')",1,Moderate,1990
125,Flirting With Disaster (1996),Comedy,1996,3.8333333333333335,318.0,0.9698396021188586,Flirting With Disaster,1,Blockbuster,1990
126,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy,1994,1.9898989898989898,99.0,1.0737588895828305,"NeverEnding Story III, The",3,Popular,1990
127,"Silence of the Palace, The (Saimt el Qusur) (1994)",Drama,1994,1.0,1.0,,"Silence of the Palace, The (Saimt el Qusur)",1,Niche,1990
128,Jupiter's Wife (1994),Documentary,1994,4.333333333333333,12.0,0.7784989441615231,Jupiter's Wife,1,Moderate,1990
129,Pie in the Sky (1995),Comedy|Romance,1995,3.3076923076923075,13.0,0.8548504142651103,Pie in the Sky,2,Moderate,1990
130,Angela (1995),Drama,1995,4.0,2.0,1.4142135623730951,Angela,1,Niche,1990
131,Frankie Starlight (1995),Drama|Romance,1995,3.0625,16.0,0.9287087810503355,Frankie Starlight,2,Moderate,1990
132,Jade (1995),Thriller,1995,2.4945054945054945,91.0,1.0151477875290034,Jade,1,Popular,1990
133,Nueba Yol (1995),Comedy|Drama,1995,1.0,1.0,,Nueba Yol,2,Niche,1990
134,Sonic Outlaws (1995),Documentary,1995,4.0,2.0,0.0,Sonic Outlaws,1,Niche,1990
135,Down Periscope (1996),Comedy,1996,2.81203007518797,133.0,1.1156624336040437,Down Periscope,1,Popular,1990
136,From the Journals of Jean Seberg (1995),Documentary,1995,3.25,8.0,1.4880476182856899,From the Journals of Jean Seberg,1,Niche,1990
137,Man of the Year (1995),Documentary,1995,3.0,13.0,1.1547005383792515,Man of the Year,1,Moderate,1990
138,"Neon Bible, The (1995)",Drama,1995,2.5,2.0,2.1213203435596424,"Neon Bible, The",1,Niche,1990
139,Target (1995),Action|Drama,1995,4.0,1.0,,Target,2,Niche,1990
140,Up Close and Personal (1996),Drama|Romance,1996,3.1654676258992804,139.0,1.1137944174663048,Up Close and Personal,2,Popular,1990
141,"Birdcage, The (1996)",Comedy,1996,3.5498533724340176,682.0,0.9547816022443066,"Birdcage, The",1,Blockbuster,1990
142,Shadows (Cienie) (1988),Drama,1988,1.0,1.0,,Shadows (Cienie),1,Niche,1980
143,Gospa (1995),Drama,1995,,,,Gospa,1,,1990
144,"Brothers McMullen, The (1995)",Comedy,1995,3.392609699769053,433.0,0.9220251852419816,"Brothers McMullen, The",1,Blockbuster,1990
145,Bad Boys (1995),Action,1995,3.2955801104972378,362.0,1.0358837785706485,Bad Boys,1,Blockbuster,1990
146,"Amazing Panda Adventure, The (1995)",Adventure|Children's,1995,2.888888888888889,18.0,1.4095843729891318,"Amazing Panda Adventure, The",2,Moderate,1990
147,"Basketball Diaries, The (1995)",Drama,1995,3.541436464088398,181.0,1.051293453374189,"Basketball Diaries, The",1,Popular,1990
148,"Awfully Big Adventure, An (1995)",Drama,1995,2.782608695652174,23.0,1.1263989983825946,"Awfully Big Adventure, An",1,Moderate,1990
149,Amateur (1994),Crime|Drama|Thriller,1994,3.7872340425531914,47.0,0.8581114302012286,Amateur,3,Moderate,1990
150,Apollo 13 (1995),Drama,1995,4.073541167066347,1251.0,0.8016154752148421,Apollo 13,1,Blockbuster,1990
151,Rob Roy (1995),Drama|Romance|War,1995,3.588447653429603,554.0,0.9414755693627744,Rob Roy,3,Blockbuster,1990
152,"Addiction, The (1995)",Horror,1995,3.0,69.0,1.1631599960755994,"Addiction, The",1,Popular,1990
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,1995,2.642213642213642,777.0,1.0469244306904564,Batman Forever,4,Blockbuster,1990
154,Belle de jour (1967),Drama,1967,3.7261904761904763,168.0,0.9070738698792594,Belle de jour,1,Popular,1960
155,Beyond Rangoon (1995),Drama|War,1995,3.413793103448276,87.0,1.0515959536434736,Beyond Rangoon,2,Popular,1990
156,Blue in the Face (1995),Comedy,1995,3.5606060606060606,66.0,1.0247519456515075,Blue in the Face,1,Popular,1990
157,Canadian Bacon (1994),Comedy|War,1994,2.732620320855615,187.0,1.1972886394898725,Canadian Bacon,2,Popular,1990
158,Casper (1995),Adventure|Children's,1995,2.9806949806949805,259.0,1.0132905085239037,Casper,2,Blockbuster,1990
159,Clockers (1995),Drama,1995,3.2844827586206895,116.0,0.9022294558506156,Clockers,1,Popular,1990
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,1995,2.2389380530973453,565.0,1.011234203807458,Congo,4,Blockbuster,1990
161,Crimson Tide (1995),Drama|Thriller|War,1995,3.723684210526316,760.0,0.8574049183164639,Crimson Tide,3,Blockbuster,1990
162,Crumb (1994),Documentary,1994,4.063136456211812,491.0,1.0410383061209085,Crumb,1,Blockbuster,1990
163,Desperado (1995),Action|Romance|Thriller,1995,3.4574074074074073,540.0,0.9935042928482609,Desperado,3,Blockbuster,1990
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,1995,3.5672823218997363,379.0,0.8683657045295261,Devil in a Blue Dress,4,Blockbuster,1990
165,Die Hard: With a Vengeance (1995),Action|Thriller,1995,3.561212121212121,825.0,1.0067483391093826,Die Hard: With a Vengeance,2,Blockbuster,1990
166,"Doom Generation, The (1995)",Comedy|Drama,1995,2.459016393442623,61.0,1.285480072343964,"Doom Generation, The",2,Popular,1990
167,Feast of July (1995),Drama,1995,3.6,5.0,0.8944271909999159,Feast of July,1,Niche,1990
168,First Knight (1995),Action|Adventure|Drama|Romance,1995,2.9502762430939224,362.0,1.1301765757851452,First Knight,4,Blockbuster,1990
169,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama,1995,2.017699115044248,113.0,1.026282306651361,Free Willy 2: The Adventure Home,3,Popular,1990
170,Hackers (1995),Action|Crime|Thriller,1995,3.146417445482866,321.0,1.120990605533652,Hackers,3,Blockbuster,1990
171,Jeffrey (1995),Comedy,1995,3.5698924731182795,93.0,1.0467117191924928,Jeffrey,1,Popular,1990
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,1995,2.576419213973799,458.0,1.104818695098524,Johnny Mnemonic,3,Blockbuster,1990
173,Judge Dredd (1995),Action|Adventure|Sci-Fi,1995,2.3085106382978724,564.0,1.0326113656979987,Judge Dredd,3,Blockbuster,1990
174,Jury Duty (1995),Comedy,1995,2.308641975308642,81.0,1.168781152618423,Jury Duty,1,Popular,1990
175,Kids (1995),Drama,1995,3.477272727272727,220.0,1.1914581136975502,Kids,1,Blockbuster,1990
176,Living in Oblivion (1995),Comedy,1995,3.9170731707317072,205.0,0.856320914917814,Living in Oblivion,1,Blockbuster,1990
177,Lord of Illusions (1995),Horror,1995,2.7338129496402876,139.0,1.1393841431353136,Lord of Illusions,1,Popular,1990
178,Love & Human Remains (1993),Comedy,1993,3.473684210526316,19.0,0.7723284457212329,Love & Human Remains,1,Moderate,1990
179,Mad Love (1995),Drama|Romance,1995,2.2083333333333335,48.0,0.8981857205792588,Mad Love,2,Moderate,1990
180,Mallrats (1995),Comedy,1995,3.5476718403547673,451.0,1.1132784970850462,Mallrats,1,Blockbuster,1990
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's,1995,1.6129032258064515,93.0,0.8972452777022827,Mighty Morphin Power Rangers: The Movie,2,Popular,1990
182,Moonlight and Valentino (1995),Drama|Romance,1995,3.142857142857143,49.0,1.0801234497346435,Moonlight and Valentino,2,Moderate,1990
183,Mute Witness (1994),Thriller,1994,3.4827586206896552,29.0,0.949461864696163,Mute Witness,1,Moderate,1990
184,Nadja (1994),Drama,1994,3.3461538461538463,26.0,1.0561177090573832,Nadja,1,Moderate,1990
185,"Net, The (1995)",Sci-Fi|Thriller,1995,2.869947275922671,569.0,0.9985694859858474,"Net, The",2,Blockbuster,1990
186,Nine Months (1995),Comedy,1995,2.7630331753554502,211.0,0.9713801148189017,Nine Months,1,Blockbuster,1990
187,Party Girl (1995),Comedy,1995,3.238095238095238,105.0,1.0699012312772824,Party Girl,1,Popular,1990
188,"Prophecy, The (1995)",Horror,1995,3.221052631578947,190.0,1.1285515122198808,"Prophecy, The",1,Popular,1990
189,Reckless (1995),Comedy,1995,3.4,15.0,0.9856107606091622,Reckless,1,Moderate,1990
190,Safe (1995),Thriller,1995,3.75,100.0,1.1043989178267828,Safe,1,Popular,1990
191,"Scarlet Letter, The (1995)",Drama,1995,2.466666666666667,75.0,1.0440737953277488,"Scarlet Letter, The",1,Popular,1990
192,"Show, The (1995)",Documentary,1995,3.0,2.0,1.4142135623730951,"Show, The",1,Niche,1990
193,Showgirls (1995),Drama,1995,2.0506912442396312,217.0,1.0853451326680903,Showgirls,1,Blockbuster,1990
194,Smoke (1995),Drama,1995,3.755868544600939,213.0,0.9598180947923394,Smoke,1,Blockbuster,1990
195,Something to Talk About (1995),Comedy|Drama|Romance,1995,2.841463414634146,164.0,0.906276846542865,Something to Talk About,3,Popular,1990
196,Species (1995),Horror|Sci-Fi,1995,2.8236363636363637,550.0,0.9989910458990053,Species,2,Blockbuster,1990
197,"Stars Fell on Henrietta, The (1995)",Drama,1995,3.0588235294117645,17.0,1.0880365478290537,"Stars Fell on Henrietta, The",1,Moderate,1990
198,Strange Days (1995),Action|Crime|Sci-Fi,1995,3.2958677685950413,605.0,1.053250777843982,Strange Days,3,Blockbuster,1990
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,1964,3.8119658119658117,117.0,1.1441878909757721,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",2,Popular,1960
200,"Tie That Binds, The (1995)",Thriller,1995,2.4166666666666665,12.0,1.0836246694508316,"Tie That Binds, The",1,Moderate,1990
201,Three Wishes (1995),Drama,1995,2.6363636363636362,33.0,1.084498208221832,Three Wishes,1,Moderate,1990
202,Total Eclipse (1995),Drama|Romance,1995,2.5,30.0,1.106407669457548,Total Eclipse,2,Moderate,1990
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1995,3.0541871921182264,203.0,1.1697590952940966,"To Wong Foo, Thanks for Everything! Julie Newmar",1,Blockbuster,1990
204,Under Siege 2: Dark Territory (1995),Action,1995,2.9211822660098523,203.0,1.064129161594229,Under Siege 2: Dark Territory,1,Blockbuster,1990
205,Unstrung Heroes (1995),Comedy|Drama,1995,3.611764705882353,85.0,1.113703791164321,Unstrung Heroes,2,Popular,1990
206,Unzipped (1995),Documentary,1995,3.6707317073170733,82.0,1.0547350969135554,Unzipped,1,Popular,1990
207,"Walk in the Clouds, A (1995)",Drama|Romance,1995,3.132420091324201,219.0,1.094523098677886,"Walk in the Clouds, A",2,Blockbuster,1990
208,Waterworld (1995),Action|Adventure,1995,2.6313364055299537,651.0,1.1296839158517469,Waterworld,2,Blockbuster,1990
209,White Man's Burden (1995),Drama,1995,2.4615384615384617,52.0,0.9992455676029078,White Man's Burden,1,Popular,1990
210,Wild Bill (1995),Western,1995,3.1463414634146343,41.0,0.9370425713316365,Wild Bill,1,Moderate,1990
211,"Browning Version, The (1994)",Drama,1994,3.5588235294117645,34.0,0.7463517925331651,"Browning Version, The",1,Moderate,1990
212,Bushwhacked (1995),Comedy,1995,1.9285714285714286,14.0,0.9972489631508747,Bushwhacked,1,Moderate,1990
213,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama,1994,4.056910569105691,123.0,1.0266994149496094,Burnt By the Sun (Utomlyonnye solntsem),1,Popular,1990
214,Before the Rain (Pred dozhdot) (1994),Drama,1994,4.25,28.0,0.844371341865037,Before the Rain (Pred dozhdot),1,Moderate,1990
215,Before Sunrise (1995),Drama|Romance,1995,3.80625,160.0,1.0124810736642447,Before Sunrise,2,Popular,1990
216,Billy Madison (1995),Comedy,1995,3.183098591549296,355.0,1.2499701595865267,Billy Madison,1,Blockbuster,1990
